id,marginal
2987,0.000122385
2988,0.00016186
2989,0.000207423
2990,0.000258004
2991,0.000312034
2992,0.000367547
2993,0.000422324
2994,0.000474045
2995,0.000520471
2996,0.000559657
2997,0.000590193
2998,0.000611443
2999,0.000623696
3000,0.000628153
3001,0.000626682
3002,0.000621361
3003,0.000613907
3004,0.000605183
3005,0.000594942
3006,0.000581914
3007,0.000564235
3008,0.000540078
3009,0.000508317
3010,0.000469017
3011,0.000423631
3012,0.000374833
3013,0.000326052
3014,0.000280796
3015,0.000241956
3016,0.000211244
3017,0.000188915
3018,0.000173833
3019,0.000163856
3020,0.000156424
3021,0.000149187
3022,0.000140491
3023,0.000129619
3024,0.000116734
3025,0.000102616
3026,8.83E-05
3027,7.46E-05
3028,6.23E-05
3029,5.15E-05
3030,4.22E-05
3031,3.42E-05
3032,2.73E-05
3033,2.13E-05
3034,1.62E-05
3035,1.19E-05
3036,8.38E-06
3037,2.32E-08
3038,3.43E-08
3039,4.91E-08
3040,6.91E-08
3041,9.76E-08
3042,1.43E-07
3043,2.24E-07
3044,3.79E-07
3045,6.81E-07
3046,1.26E-06
3047,2.31E-06
3048,4.18E-06
3049,7.32E-06
3050,1.24E-05
3051,2.01E-05
3052,3.14E-05
3053,4.72E-05
3054,6.85E-05
3055,9.58E-05
3056,0.000129578
3057,0.000169616
3058,0.000215358
3059,0.000265742
3060,0.000319293
3061,0.000374206
3062,0.000428442
3063,0.000479837
3064,0.000526239
3065,0.00056571
3066,0.000596783
3067,0.000618732
3068,0.000631768
3069,0.000637049
3070,0.000636438
3071,0.000632019
3072,0.000625505
3073,0.00061771
3074,0.000608287
3075,0.000595836
3076,0.000578368
3077,0.000553986
3078,0.00052158
3079,0.000481328
3080,0.000434873
3081,0.000385115
3082,0.00033569
3083,0.000290252
3084,0.000251741
3085,0.000221823
3086,0.000200613
3087,0.000186781
3088,0.00017797
3089,0.000171431
3090,0.000164683
3091,0.000156023
3092,0.000144763
3093,0.000131159
3094,0.000116106
3095,0.000100729
3096,8.60E-05
3097,7.26E-05
3098,6.07E-05
3099,5.03E-05
3100,4.12E-05
3101,3.32E-05
3102,2.61E-05
3103,1.99E-05
3104,1.46E-05
3105,1.04E-05
3106,3.53E-08
3107,5.22E-08
3108,7.42E-08
3109,1.03E-07
3110,1.42E-07
3111,2.02E-07
3112,3.03E-07
3113,4.89E-07
3114,8.46E-07
3115,1.52E-06
3116,2.74E-06
3117,4.88E-06
3118,8.44E-06
3119,1.41E-05
3120,2.27E-05
3121,3.51E-05
3122,5.22E-05
3123,7.48E-05
3124,0.000103399
3125,0.000138196
3126,0.00017889
3127,0.000224777
3128,0.000274774
3129,0.000327488
3130,0.000381287
3131,0.000434353
3132,0.000484735
3133,0.00053044
3134,0.00056961
3135,0.000600777
3136,0.000623163
3137,0.000636909
3138,0.000643115
3139,0.000643602
3140,0.000640419
3141,0.00063523
3142,0.000628762
3143,0.000620546
3144,0.000609038
3145,0.000592122
3146,0.00056783
3147,0.000535066
3148,0.000494118
3149,0.00044681
3150,0.000396258
3151,0.000346296
3152,0.000300716
3153,0.000262513
3154,0.000233309
3155,0.000213098
3156,0.000200373
3157,0.000192588
3158,0.000186827
3159,0.000180497
3160,0.000171858
3161,0.000160255
3162,0.000146027
3163,0.000130171
3164,0.000113899
3165,9.82E-05
3166,8.39E-05
3167,7.10E-05
3168,5.95E-05
3169,4.92E-05
3170,3.99E-05
3171,3.15E-05
3172,2.42E-05
3173,1.79E-05
3174,1.27E-05
3175,5.33E-08
3176,7.85E-08
3177,1.11E-07
3178,1.53E-07
3179,2.07E-07
3180,2.85E-07
3181,4.11E-07
3182,6.35E-07
3183,1.05E-06
3184,1.84E-06
3185,3.25E-06
3186,5.71E-06
3187,9.76E-06
3188,1.61E-05
3189,2.57E-05
3190,3.93E-05
3191,5.79E-05
3192,8.22E-05
3193,0.000112324
3194,0.000148391
3195,0.000189874
3196,0.00023591
3197,0.000285358
3198,0.000336893
3199,0.000389064
3200,0.000440311
3201,0.000488958
3202,0.000533246
3203,0.000571469
3204,0.000602224
3205,0.000624723
3206,0.000639051
3207,0.000646232
3208,0.000648011
3209,0.000646358
3210,0.00064284
3211,0.000638066
3212,0.000631421
3213,0.00062121
3214,0.000605187
3215,0.000581314
3216,0.000548508
3217,0.000507156
3218,0.000459249
3219,0.000408102
3220,0.00035773
3221,0.000312057
3222,0.000274125
3223,0.000245524
3224,0.000226147
3225,0.000214339
3226,0.000207394
3227,0.000202262
3228,0.000196265
3229,0.000187638
3230,0.000175763
3231,0.000161052
3232,0.000144579
3233,0.000127614
3234,0.000111214
3235,9.60E-05
3236,8.22E-05
3237,6.96E-05
3238,5.81E-05
3239,4.75E-05
3240,3.78E-05
3241,2.91E-05
3242,2.16E-05
3243,1.53E-05
3244,7.95E-08
3245,1.17E-07
3246,1.64E-07
3247,2.24E-07
3248,3.00E-07
3249,4.02E-07
3250,5.59E-07
3251,8.29E-07
3252,1.32E-06
3253,2.23E-06
3254,3.86E-06
3255,6.67E-06
3256,1.13E-05
3257,1.85E-05
3258,2.92E-05
3259,4.43E-05
3260,6.46E-05
3261,9.07E-05
3262,0.000122678
3263,0.000160258
3264,0.00020269
3265,0.00024891
3266,0.000297678
3267,0.000347714
3268,0.000397757
3269,0.000446535
3270,0.000492708
3271,0.000534826
3272,0.000571417
3273,0.000601209
3274,0.000623447
3275,0.000638176
3276,0.000646334
3277,0.000649551
3278,0.000649673
3279,0.000648129
3280,0.000645371
3281,0.000640623
3282,0.00063203
3283,0.000617222
3284,0.000594093
3285,0.000561571
3286,0.000520132
3287,0.000471915
3288,0.000420406
3289,0.000369782
3290,0.000324075
3291,0.000286376
3292,0.000258248
3293,0.000239506
3294,0.000228382
3295,0.000222053
3296,0.000217372
3297,0.000211607
3298,0.000202991
3299,0.000190939
3300,0.000175922
3301,0.000159068
3302,0.000141665
3303,0.000124756
3304,0.000108919
3305,9.43E-05
3306,8.07E-05
3307,6.79E-05
3308,5.59E-05
3309,4.47E-05
3310,3.46E-05
3311,2.57E-05
3312,1.83E-05
3313,1.17E-07
3314,1.72E-07
3315,2.41E-07
3316,3.26E-07
3317,4.31E-07
3318,5.66E-07
3319,7.62E-07
3320,1.09E-06
3321,1.66E-06
3322,2.71E-06
3323,4.58E-06
3324,7.78E-06
3325,1.30E-05
3326,2.11E-05
3327,3.31E-05
3328,4.99E-05
3329,7.22E-05
3330,0.000100379
3331,0.000134466
3332,0.000173815
3333,0.000217381
3334,0.000263844
3335,0.00031183
3336,0.000360078
3337,0.000407515
3338,0.000453193
3339,0.000496159
3340,0.000535349
3341,0.000569603
3342,0.00059785
3343,0.000619418
3344,0.000634327
3345,0.000643414
3346,0.000648167
3347,0.000650258
3348,0.000650932
3349,0.000650458
3350,0.000647876
3351,0.000641176
3352,0.000627869
3353,0.000605789
3354,0.000573874
3355,0.000532678
3356,0.000484465
3357,0.000432862
3358,0.000382172
3359,0.000336515
3360,0.000299016
3361,0.000271222
3362,0.000252894
3363,0.000242191
3364,0.000236221
3365,0.000231789
3366,0.000226146
3367,0.00021754
3368,0.000205428
3369,0.000190317
3370,0.000173356
3371,0.000155816
3372,0.000138681
3373,0.000122447
3374,0.000107162
3375,9.26E-05
3376,7.86E-05
3377,6.52E-05
3378,5.24E-05
3379,4.06E-05
3380,3.03E-05
3381,2.16E-05
3382,1.70E-07
3383,2.49E-07
3384,3.49E-07
3385,4.70E-07
3386,6.15E-07
3387,7.94E-07
3388,1.04E-06
3389,1.42E-06
3390,2.09E-06
3391,3.29E-06
3392,5.42E-06
3393,9.05E-06
3394,1.50E-05
3395,2.41E-05
3396,3.75E-05
3397,5.61E-05
3398,8.05E-05
3399,0.000111164
3400,0.000147628
3401,0.000189002
3402,0.000233892
3403,0.000280681
3404,0.000327812
3405,0.000374021
3406,0.000418416
3407,0.000460397
3408,0.000499453
3409,0.000534976
3410,0.000566193
3411,0.000592306
3412,0.00061277
3413,0.000627604
3414,0.000637534
3415,0.000643869
3416,0.000648065
3417,0.000651141
3418,0.00065315
3419,0.00065294
3420,0.000648345
3421,0.000636771
3422,0.000616006
3423,0.000585004
3424,0.000544383
3425,0.000496506
3426,0.000445104
3427,0.000394568
3428,0.000349072
3429,0.000311757
3430,0.000284162
3431,0.000266016
3432,0.000255453
3433,0.000249564
3434,0.00024516
3435,0.000239518
3436,0.000230926
3437,0.000218881
3438,0.000203913
3439,0.000187152
3440,0.000169808
3441,0.000152763
3442,0.000136397
3443,0.000120654
3444,0.00010528
3445,9.01E-05
3446,7.51E-05
3447,6.06E-05
3448,4.72E-05
3449,3.53E-05
3450,2.52E-05
3451,2.45E-07
3452,3.58E-07
3453,5.00E-07
3454,6.71E-07
3455,8.70E-07
3456,1.11E-06
3457,1.42E-06
3458,1.87E-06
3459,2.64E-06
3460,4.00E-06
3461,6.40E-06
3462,1.05E-05
3463,1.71E-05
3464,2.73E-05
3465,4.22E-05
3466,6.28E-05
3467,8.97E-05
3468,0.000122936
3469,0.000162032
3470,0.000205672
3471,0.000252079
3472,0.000299287
3473,0.000345521
3474,0.000389482
3475,0.000430454
3476,0.000468202
3477,0.0005027
3478,0.000533859
3479,0.00056137
3480,0.00058477
3481,0.000603693
3482,0.000618174
3483,0.000628823
3484,0.000636737
3485,0.000643115
3486,0.00064871
3487,0.000653327
3488,0.000655615
3489,0.000653263
3490,0.000643589
3491,0.000624356
3492,0.000594539
3493,0.000554815
3494,0.000507614
3495,0.000456733
3496,0.000406601
3497,0.000361408
3498,0.000324288
3499,0.000296768
3500,0.000278577
3501,0.000267865
3502,0.000261768
3503,0.000257159
3504,0.000251389
3505,0.000242815
3506,0.000230973
3507,0.000216396
3508,0.000200159
3509,0.000183364
3510,0.000166748
3511,0.000150536
3512,0.000134546
3513,0.00011846
3514,0.000102098
3515,8.56E-05
3516,6.94E-05
3517,5.42E-05
3518,4.06E-05
3519,2.91E-05
3520,3.47E-07
3521,5.07E-07
3522,7.08E-07
3523,9.46E-07
3524,1.22E-06
3525,1.53E-06
3526,1.92E-06
3527,2.47E-06
3528,3.34E-06
3529,4.87E-06
3530,7.55E-06
3531,1.21E-05
3532,1.95E-05
3533,3.08E-05
3534,4.73E-05
3535,7.00E-05
3536,9.94E-05
3537,0.000135528
3538,0.000177474
3539,0.000223597
3540,0.000271698
3541,0.000319429
3542,0.000364755
3543,0.000406311
3544,0.000443548
3545,0.000476604
3546,0.000505974
3547,0.000532144
3548,0.000555332
3549,0.000575475
3550,0.000592429
3551,0.000606269
3552,0.000617482
3553,0.000626925
3554,0.000635501
3555,0.000643655
3556,0.000650927
3557,0.000655757
3558,0.000655702
3559,0.00064802
3560,0.000630473
3561,0.000602071
3562,0.000563542
3563,0.000517358
3564,0.000467333
3565,0.000417885
3566,0.000373168
3567,0.000336283
3568,0.00030874
3569,0.000290289
3570,0.000279146
3571,0.000272551
3572,0.000267501
3573,0.000261472
3574,0.000252914
3575,0.000241412
3576,0.000227475
3577,0.000212089
3578,0.000196201
3579,0.000180358
3580,0.000164595
3581,0.000148584
3582,0.000131934
3583,0.000114484
3584,9.65E-05
3585,7.85E-05
3586,6.15E-05
3587,4.61E-05
3588,3.31E-05
3589,4.87E-07
3590,7.11E-07
3591,9.91E-07
3592,1.32E-06
3593,1.69E-06
3594,2.11E-06
3595,2.59E-06
3596,3.24E-06
3597,4.24E-06
3598,5.93E-06
3599,8.89E-06
3600,1.39E-05
3601,2.21E-05
3602,3.46E-05
3603,5.27E-05
3604,7.75E-05
3605,0.000109626
3606,0.000148725
3607,0.00019369
3608,0.000242471
3609,0.000292424
3610,0.000340783
3611,0.000385218
3612,0.000424273
3613,0.000457544
3614,0.000485546
3615,0.000509321
3616,0.000529971
3617,0.000548295
3618,0.000564687
3619,0.000579271
3620,0.00059218
3621,0.000603775
3622,0.000614652
3623,0.000625379
3624,0.000636063
3625,0.000645952
3626,0.000653281
3627,0.00065549
3628,0.000649812
3629,0.000634035
3630,0.000607227
3631,0.00057016
3632,0.000525324
3633,0.000476498
3634,0.000428033
3635,0.000383997
3636,0.000347419
3637,0.000319785
3638,0.000300884
3639,0.000289047
3640,0.000281675
3641,0.000275954
3642,0.000269532
3643,0.000260986
3644,0.000249949
3645,0.000236892
3646,0.000222668
3647,0.000208032
3648,0.000193297
3649,0.000178276
3650,0.000162475
3651,0.000145424
3652,0.000126985
3653,0.000107513
3654,8.78E-05
3655,6.89E-05
3656,5.18E-05
3657,3.72E-05
3658,6.74E-07
3659,9.84E-07
3660,1.37E-06
3661,1.82E-06
3662,2.33E-06
3663,2.87E-06
3664,3.48E-06
3665,4.25E-06
3666,5.37E-06
3667,7.23E-06
3668,1.05E-05
3669,1.59E-05
3670,2.48E-05
3671,3.85E-05
3672,5.83E-05
3673,8.53E-05
3674,0.000120103
3675,0.000162269
3676,0.000210359
3677,0.000261925
3678,0.000313855
3679,0.000362945
3680,0.000406539
3681,0.00044306
3682,0.000472229
3683,0.000494929
3684,0.000512761
3685,0.000527472
3686,0.000540489
3687,0.000552707
3688,0.000564555
3689,0.00057625
3690,0.000588027
3691,0.0006002
3692,0.000612971
3693,0.00062608
3694,0.000638468
3695,0.000648164
3696,0.00065252
3697,0.000648774
3698,0.000634782
3699,0.000609687
3700,0.000574312
3701,0.000531131
3702,0.000483847
3703,0.000436679
3704,0.000393553
3705,0.000357387
3706,0.000329627
3707,0.000310124
3708,0.000297357
3709,0.000288953
3710,0.000282344
3711,0.000275401
3712,0.000266855
3713,0.000256393
3714,0.000244427
3715,0.000231651
3716,0.00021858
3717,0.000205262
3718,0.000191259
3719,0.000175895
3720,0.000158616
3721,0.000139311
3722,0.00011846
3723,9.70E-05
3724,7.63E-05
3725,5.74E-05
3726,4.13E-05
3727,9.22E-07
3728,1.35E-06
3729,1.87E-06
3730,2.48E-06
3731,3.16E-06
3732,3.88E-06
3733,4.64E-06
3734,5.55E-06
3735,6.80E-06
3736,8.82E-06
3737,1.23E-05
3738,1.82E-05
3739,2.78E-05
3740,4.25E-05
3741,6.39E-05
3742,9.31E-05
3743,0.000130626
3744,0.000175867
3745,0.000227124
3746,0.000281542
3747,0.000335539
3748,0.000385456
3749,0.00042829
3750,0.000462312
3751,0.000487343
3752,0.000504619
3753,0.000516294
3754,0.000524777
3755,0.000532153
3756,0.000539855
3757,0.000548653
3758,0.000558867
3759,0.00057061
3760,0.0005839
3761,0.00059855
3762,0.000613908
3763,0.000628596
3764,0.000640448
3765,0.000646751
3766,0.000644789
3767,0.000632524
3768,0.000609204
3769,0.000575702
3770,0.000534455
3771,0.000489041
3772,0.000443487
3773,0.000401519
3774,0.0003659
3775,0.000338021
3776,0.000317801
3777,0.000303911
3778,0.000294253
3779,0.000286561
3780,0.000278976
3781,0.000270411
3782,0.00026061
3783,0.000249912
3784,0.000238822
3785,0.000227585
3786,0.000215951
3787,0.000203214
3788,0.0001885
3789,0.000171169
3790,0.000151143
3791,0.000129029
3792,0.000106002
3793,8.35E-05
3794,6.29E-05
3795,4.53E-05
3796,1.25E-06
3797,1.82E-06
3798,2.53E-06
3799,3.35E-06
3800,4.25E-06
3801,5.18E-06
3802,6.15E-06
3803,7.21E-06
3804,8.61E-06
3805,1.08E-05
3806,1.44E-05
3807,2.07E-05
3808,3.09E-05
3809,4.67E-05
3810,6.96E-05
3811,0.000100861
3812,0.000140965
3813,0.000189214
3814,0.000243599
3815,0.000300874
3816,0.000356989
3817,0.000407822
3818,0.000450006
3819,0.000481636
3820,0.0005026
3821,0.000514459
3822,0.000519905
3823,0.000522011
3824,0.000523532
3825,0.000526467
3826,0.000531957
3827,0.000540443
3828,0.000551925
3829,0.000566116
3830,0.000582426
3831,0.000599791
3832,0.000616511
3833,0.000630233
3834,0.00063821
3835,0.000637814
3836,0.000627153
3837,0.000605611
3838,0.000574114
3839,0.000535043
3840,0.000491802
3841,0.000448172
3842,0.000407618
3843,0.000372705
3844,0.000344749
3845,0.000323745
3846,0.000308587
3847,0.000297495
3848,0.000288557
3849,0.000280224
3850,0.000271611
3851,0.000262529
3852,0.000253231
3853,0.000244008
3854,0.000234814
3855,0.000225078
3856,0.000213811
3857,0.000199938
3858,0.000182733
3859,0.000162148
3860,0.000138921
3861,0.000114421
3862,9.03E-05
3863,6.81E-05
3864,4.91E-05
3865,1.66E-06
3866,2.42E-06
3867,3.37E-06
3868,4.46E-06
3869,5.64E-06
3870,6.85E-06
3871,8.06E-06
3872,9.33E-06
3873,1.09E-05
3874,1.31E-05
3875,1.70E-05
3876,2.35E-05
3877,3.42E-05
3878,5.09E-05
3879,7.51E-05
3880,0.000108333
3881,0.000150888
3882,0.000201997
3883,0.000259399
3884,0.000319471
3885,0.000377712
3886,0.000429539
3887,0.000471214
3888,0.000500626
3889,0.000517699
3890,0.000524282
3891,0.000523573
3892,0.000519293
3893,0.000514869
3894,0.000512883
3895,0.000514864
3896,0.000521401
3897,0.000532388
3898,0.000547233
3899,0.000564931
3900,0.000584004
3901,0.000602424
3902,0.000617668
3903,0.000626987
3904,0.000627881
3905,0.000618646
3906,0.000598828
3907,0.000569418
3908,0.000532718
3909,0.00049192
3910,0.000450502
3911,0.000411615
3912,0.000377585
3913,0.00034963
3914,0.000327825
3915,0.000311307
3916,0.000298653
3917,0.000288344
3918,0.000279172
3919,0.00027048
3920,0.000262143
3921,0.000254322
3922,0.000247083
3923,0.000240069
3924,0.00023238
3925,0.000222738
3926,0.000209867
3927,0.000192957
3928,0.000171992
3929,0.000147836
3930,0.000122044
3931,9.65E-05
3932,7.29E-05
3933,5.25E-05
3934,2.19E-06
3935,3.19E-06
3936,4.43E-06
3937,5.86E-06
3938,7.41E-06
3939,8.97E-06
3940,1.05E-05
3941,1.20E-05
3942,1.37E-05
3943,1.60E-05
3944,1.99E-05
3945,2.66E-05
3946,3.77E-05
3947,5.51E-05
3948,8.05E-05
3949,0.000115401
3950,0.000160172
3951,0.00021392
3952,0.000274152
3953,0.000336898
3954,0.000397231
3955,0.000450121
3956,0.000491451
3957,0.000518887
3958,0.000532347
3959,0.00053392
3960,0.00052727
3961,0.000516733
3962,0.000506397
3963,0.000499427
3964,0.000497762
3965,0.000502154
3966,0.000512405
3967,0.000527628
3968,0.000546402
3969,0.000566833
3970,0.000586572
3971,0.000602944
3972,0.000613228
3973,0.000615092
3974,0.00060706
3975,0.000588866
3976,0.000561571
3977,0.000527387
3978,0.000489255
3979,0.000450305
3980,0.000413326
3981,0.000380365
3982,0.00035252
3983,0.000329944
3984,0.000312033
3985,0.000297746
3986,0.000285986
3987,0.000275909
3988,0.000267098
3989,0.000259501
3990,0.00025318
3991,0.000247969
3992,0.000243196
3993,0.000237632
3994,0.000229713
3995,0.000217971
3996,0.000201514
3997,0.000180356
3998,0.000155484
3999,0.000128625
4000,0.000101828
4001,7.70E-05
4002,5.55E-05
4003,2.85E-06
4004,4.16E-06
4005,5.77E-06
4006,7.62E-06
4007,9.61E-06
4008,1.16E-05
4009,1.35E-05
4010,1.52E-05
4011,1.71E-05
4012,1.95E-05
4013,2.34E-05
4014,3.01E-05
4015,4.14E-05
4016,5.93E-05
4017,8.56E-05
4018,0.000121935
4019,0.000168621
4020,0.000224712
4021,0.000287518
4022,0.000352759
4023,0.00041511
4024,0.00046912
4025,0.000510295
4026,0.000536054
4027,0.000546269
4028,0.000543215
4029,0.000530965
4030,0.000514428
4031,0.000498325
4032,0.000486401
4033,0.00048101
4034,0.000483085
4035,0.000492359
4036,0.000507659
4037,0.000527162
4038,0.000548561
4039,0.000569202
4040,0.000586277
4041,0.000597124
4042,0.000599612
4043,0.000592527
4044,0.000575816
4045,0.000550618
4046,0.000519039
4047,0.000483744
4048,0.000447475
4049,0.000412619
4050,0.000380911
4051,0.000353311
4052,0.000330042
4053,0.000310764
4054,0.000294834
4055,0.00028159
4056,0.00027057
4057,0.000261601
4058,0.000254707
4059,0.000249854
4060,0.000246643
4061,0.000244092
4062,0.000240656
4063,0.000234499
4064,0.000223973
4065,0.000208111
4066,0.000186957
4067,0.000161605
4068,0.00013394
4069,0.000106173
4070,8.04E-05
4071,5.80E-05
4072,3.66E-06
4073,5.34E-06
4074,7.41E-06
4075,9.79E-06
4076,1.23E-05
4077,1.49E-05
4078,1.72E-05
4079,1.93E-05
4080,2.13E-05
4081,2.37E-05
4082,2.75E-05
4083,3.41E-05
4084,4.54E-05
4085,6.35E-05
4086,9.05E-05
4087,0.000127828
4088,0.000176067
4089,0.000234145
4090,0.00029921
4091,0.000366712
4092,0.000430974
4093,0.000486149
4094,0.000527374
4095,0.000551804
4096,0.000559219
4097,0.00055202
4098,0.000534625
4099,0.000512457
4100,0.000490835
4101,0.000474064
4102,0.00046492
4103,0.000464533
4104,0.000472586
4105,0.000487646
4106,0.000507502
4107,0.000529454
4108,0.000550559
4109,0.000567899
4110,0.000578896
4111,0.000581654
4112,0.000575244
4113,0.000559846
4114,0.000536682
4115,0.000507743
4116,0.000475396
4117,0.000441968
4118,0.000409415
4119,0.000379136
4120,0.000351933
4121,0.00032809
4122,0.00030753
4123,0.000290008
4124,0.000275301
4125,0.000263329
4126,0.000254167
4127,0.000247914
4128,0.000244444
4129,0.000243134
4130,0.000242712
4131,0.000241335
4132,0.00023692
4133,0.000227656
4134,0.000212511
4135,0.000191558
4136,0.000165982
4137,0.000137799
4138,0.000109359
4139,8.28E-05
4140,5.98E-05
4141,4.65E-06
4142,6.78E-06
4143,9.40E-06
4144,1.24E-05
4145,1.56E-05
4146,1.88E-05
4147,2.16E-05
4148,2.41E-05
4149,2.63E-05
4150,2.87E-05
4151,3.23E-05
4152,3.86E-05
4153,4.97E-05
4154,6.78E-05
4155,9.50E-05
4156,0.000133003
4157,0.000182386
4158,0.000242043
4159,0.000309001
4160,0.00037849
4161,0.000444524
4162,0.000500896
4163,0.000542388
4164,0.000565871
4165,0.000570989
4166,0.000560206
4167,0.000538211
4168,0.000510876
4169,0.000484066
4170,0.000462625
4171,0.000449745
4172,0.000446772
4173,0.000453363
4174,0.000467851
4175,0.000487668
4176,0.000509744
4177,0.000530871
4178,0.000548042
4179,0.00055879
4180,0.000561471
4181,0.000555463
4182,0.000541189
4183,0.000519955
4184,0.000493636
4185,0.000464286
4186,0.0004338
4187,0.000403687
4188,0.000374994
4189,0.00034835
4190,0.00032409
4191,0.000302387
4192,0.000283385
4193,0.000267288
4194,0.000254388
4195,0.000245004
4196,0.000239309
4197,0.000237092
4198,0.000237525
4199,0.00023907
4200,0.000239616
4201,0.000236867
4202,0.000228871
4203,0.000214547
4204,0.000193986
4205,0.000168453
4206,0.000140062
4207,0.00011127
4208,8.43E-05
4209,6.09E-05
4210,5.83E-06
4211,8.50E-06
4212,1.18E-05
4213,1.56E-05
4214,1.96E-05
4215,2.35E-05
4216,2.70E-05
4217,2.99E-05
4218,3.22E-05
4219,3.45E-05
4220,3.78E-05
4221,4.37E-05
4222,5.43E-05
4223,7.20E-05
4224,9.91E-05
4225,0.000137414
4226,0.000187495
4227,0.000248286
4228,0.000316734
4229,0.000387901
4230,0.000455543
4231,0.000513132
4232,0.000555107
4233,0.000578045
4234,0.000581411
4235,0.000567659
4236,0.000541676
4237,0.000509706
4238,0.000478107
4239,0.000452227
4240,0.000435669
4241,0.000430005
4242,0.000434896
4243,0.000448477
4244,0.000467855
4245,0.000489625
4246,0.000510339
4247,0.00052693
4248,0.000537054
4249,0.000539336
4250,0.00053347
4251,0.000520123
4252,0.000500689
4253,0.000476918
4254,0.000450552
4255,0.000423047
4256,0.000395462
4257,0.000368485
4258,0.000342566
4259,0.000318073
4260,0.000295414
4261,0.000275099
4262,0.000257735
4263,0.000243968
4264,0.000234345
4265,0.000229113
4266,0.000227984
4267,0.00022995
4268,0.000233239
4269,0.000235517
4270,0.000234308
4271,0.000227552
4272,0.000214127
4273,0.000194144
4274,0.00016892
4275,0.000140641
4276,0.000111834
4277,8.48E-05
4278,6.13E-05
4279,7.22E-06
4280,1.05E-05
4281,1.46E-05
4282,1.92E-05
4283,2.42E-05
4284,2.90E-05
4285,3.32E-05
4286,3.66E-05
4287,3.92E-05
4288,4.13E-05
4289,4.42E-05
4290,4.94E-05
4291,5.93E-05
4292,7.63E-05
4293,0.000102924
4294,0.000141049
4295,0.00019136
4296,0.000252816
4297,0.000322327
4298,0.000394839
4299,0.000463903
4300,0.000522711
4301,0.00056538
4302,0.00058818
4303,0.000590352
4304,0.000574279
4305,0.000544958
4306,0.000508935
4307,0.000472993
4308,0.000442947
4309,0.000422798
4310,0.000414356
4311,0.000417316
4312,0.000429654
4313,0.000448197
4314,0.000469241
4315,0.000489135
4316,0.000504769
4317,0.000513937
4318,0.000515539
4319,0.000509579
4320,0.000496967
4321,0.000479178
4322,0.000457839
4323,0.000434382
4324,0.000409836
4325,0.000384814
4326,0.000359653
4327,0.000334618
4328,0.0003101
4329,0.000286713
4330,0.0002653
4331,0.00024684
4332,0.0002323
4333,0.000222437
4334,0.000217566
4335,0.000217337
4336,0.000220587
4337,0.000225356
4338,0.000229129
4339,0.000229294
4340,0.000223716
4341,0.000211248
4342,0.000192012
4343,0.000167359
4344,0.000139511
4345,0.000111028
4346,8.43E-05
4347,6.09E-05
4348,8.83E-06
4349,1.29E-05
4350,1.78E-05
4351,2.35E-05
4352,2.96E-05
4353,3.54E-05
4354,4.05E-05
4355,4.44E-05
4356,4.72E-05
4357,4.92E-05
4358,5.14E-05
4359,5.58E-05
4360,6.47E-05
4361,8.07E-05
4362,0.000106416
4363,0.000143925
4364,0.00019399
4365,0.000255631
4366,0.000325767
4367,0.000399276
4368,0.000469558
4369,0.000529568
4370,0.000573123
4371,0.000596179
4372,0.000597712
4373,0.000579968
4374,0.00054798
4375,0.000508508
4376,0.000468698
4377,0.000434787
4378,0.000411158
4379,0.000399869
4380,0.000400678
4381,0.000411447
4382,0.00042877
4383,0.000448694
4384,0.000467395
4385,0.000481743
4386,0.000489678
4387,0.000490368
4388,0.000484114
4389,0.000472059
4390,0.000455747
4391,0.000436687
4392,0.000416011
4393,0.00039434
4394,0.000371867
4395,0.000348587
4396,0.000324586
4397,0.000300261
4398,0.000276404
4399,0.000254149
4400,0.000234803
4401,0.000219617
4402,0.000209531
4403,0.000204922
4404,0.000205392
4405,0.000209656
4406,0.00021561
4407,0.000220609
4408,0.000221954
4409,0.000217467
4410,0.000205989
4411,0.000187653
4412,0.000163818
4413,0.000136708
4414,0.000108879
4415,8.27E-05
4416,5.98E-05
4417,1.07E-05
4418,1.55E-05
4419,2.15E-05
4420,2.84E-05
4421,3.57E-05
4422,4.27E-05
4423,4.87E-05
4424,5.33E-05
4425,5.63E-05
4426,5.80E-05
4427,5.96E-05
4428,6.29E-05
4429,7.05E-05
4430,8.52E-05
4431,0.000109627
4432,0.000146082
4433,0.00019543
4434,0.000256782
4435,0.000327103
4436,0.000401254
4437,0.000472537
4438,0.00053371
4439,0.000578316
4440,0.000601991
4441,0.000603415
4442,0.000584635
4443,0.000550639
4444,0.000508328
4445,0.000465138
4446,0.000427683
4447,0.000400703
4448,0.000386513
4449,0.000384967
4450,0.000393858
4451,0.000409602
4452,0.000428043
4453,0.000445225
4454,0.000458015
4455,0.000464502
4456,0.000464105
4457,0.000457404
4458,0.000445747
4459,0.000430742
4460,0.000413778
4461,0.00039571
4462,0.00037678
4463,0.000356789
4464,0.000335421
4465,0.000312587
4466,0.000288677
4467,0.000264628
4468,0.000241817
4469,0.000221828
4470,0.00020615
4471,0.000195877
4472,0.000191441
4473,0.000192408
4474,0.000197408
4475,0.000204239
4476,0.000210181
4477,0.000212493
4478,0.000208989
4479,0.000198517
4480,0.000181211
4481,0.000158417
4482,0.00013233
4483,0.000105462
4484,8.01E-05
4485,5.80E-05
4486,1.27E-05
4487,1.85E-05
4488,2.57E-05
4489,3.39E-05
4490,4.25E-05
4491,5.08E-05
